goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
105638,"8708502015","80","Spherical outboard constant velocity joint ball bearing cage part of the vehicle's drive system made of material suitable to be carburized with a carbon content of 014 % or more but not more than 057 % forged turned punched milled and hardened"
102952,"8708502020","80","Transmission shaft in carbon fibre reinforced plastics consisting of a unique piece without any joint in the middle - of a length of  1 m or more but not more than 2 m - of a weight of 6 kg or more but not more than 9 kg "
105637,"8708502025","80","Ball-type outboard constant velocity joint housing for transmitting a torque from the engine and transmission to the wheels of motor vehicles in a form of an outer race with: -6 ball tracks or more but not more than 8 with -a thread -an external involute spline with 21 or more but not more than 38 teeth -for running with bearing balls made of steel with a carbon content of 048 % or more but not more than 057 % -forged turned milled and hardened "
105639,"8708502035","80","Inboard constant velocity joint tripod housing with: -an outer diameter of 670 mm or more but not more than 990 mm -3 cold calibrated roller tracks with a diameter of 2995 mm or more but not more than 492 mm -an external spline with 21 teeth or more but not more than 41 -forged turned rolled and hardened "
103661,"8708502040","80","Single input dual output gearcase (transmission) in cast aluminium housing with overall dimensions not exceeding 148 mm (± 1 mm)  x 213 mm (± 1 mm) x 273 mm (± 1 mm)  comprising at least: - two electro-magnetic one direction clutches in one cage working in both directions - an input shaft with outer diameter of 24 mm (± 1 mm) ended with spline of 22 - a coaxial output bushing with inner diameter of 22 mm or more but not more than 30 mm ended with spline of 22 teeth or more but not more than 28 teeth for use in the manufacture of all-terrain or utility task vehicles"
105640,"8708502045","80","Outboard constant velocity joint inner race part of the vehicle's drive system with: -6 or more but not more than 8 ball tracks suitable for bearing balls with a diameter of 120 mm or more but not more than 240 mm -forged turned milled broached and hardened "
103926,"8708502050","80","Double flange bearing of 3rd generation for motor vehicles - with double-row ball bearing - whether or not with impulse (encoder) ring - whether or not with antilock brake system (ABS) sensor - whether or not with mounted screws for use in the manufacture of goods of chapter 87"
105641,"8708502055","80","Inboard constant velocity joint tripod spider part of the vehicle's drive system with: -3 trunnions with a diameter of 17128 mm or more but not more than 25468 mm -forged turned broached and hardened "
104638,"8708502060","80","Car transfer case with single input dual output to distribute torque between front and rear axles in an aluminium housing with dimension of not more than 565 × 570 × 510 mm comprising: - at least an actuator - whether or not an interior distribution by chain "
104641,"8708502065","80","Intermediate steel shaft connecting the gearbox with semi-axle with: -a length of 300 mm or more but not more than 650 mm -a spline end on both sides -whether or not with a pressed bearing in the case -whether or not with a holder for use in the manufacture of goods of Chapter 87"
104639,"8708502070","80","Housing of tripod type half shaft inboard joint for transmitting a torque from engine and transmission to wheels of motor vehicles with: -an outer diameter of 670 mm or more but not more than 845 mm -3 cold calibrated roller tracks with a diameter of 2990 mm or more but not more than 3660 mm - sealing diameter 340 mm or more but not more than 410 mm without lead angle -spline with 21 teeth or more but not more than 35 -bearing seat diameter of 250 mm or more but not more than 300 mm with or without oil grooves "
104640,"8708502075","80","Outboard joint assembly for transmitting a torque from engine and transmission to wheels of motor vehicles consisting of: -an inner race with 6 ball tracks for running with the bearing balls with a diameter 150 mm or more but not more than 200 mm -an outer race with 6 ball tracks for running with 6 bearing balls made of steel with carbon content of 045 % or more but not more than 058 % with thread and with a spline with 26 teeth or more but not more than 38 -a spherical cage keeping bearing balls in the ball tracks of outer race and inner race in proper angular position made of material suitable for carburizing with carbon content of 014 % or more but not more than 025 % and -with a grease compartment capable of working at constant speed at variable articulation angle not higher than 50 degrees"
103240,"8708502090","80","Other"
87197,"8708503500","10","Other"
87158,"8708503500","80","Drive-axles with differential whether or not provided with other transmission components and non-driving axles"
87159,"8708505500","10","Parts"
87160,"8708505500","80","Of closed-die forged steel"
103927,"8708505520","80","Double flange bearing of 3rd generation for motor vehicles - with double-row ball bearing - whether or not with impulse (encoder) ring - whether or not with antilock brake system (ABS) sensor - whether or not with mounted screws for use in the manufacture of goods of chapter 87"
105642,"8708505550","80","Spherical outboard constant velocity joint ball bearing cage part of the vehicle's drive system made of material suitable to be carburized with a carbon content of 014 % or more but not more than 057 % forged turned punched milled and hardened"
99974,"8708505590","80","Other"
87161,"8708509100","10","Other"
87162,"8708509100","80","For non-driving axles"
103929,"8708509110","80","Double flange bearing of 3rd generation for motor vehicles - with double-row ball bearing - whether or not with impulse (encoder) ring - whether or not with antilock brake system (ABS) sensor - whether or not with mounted screws for use in the manufacture of goods of chapter 87"
103928,"8708509190","80","Other"
87163,"8708509900","80","Other"
99623,"8708509910","80","Transmission shaft in carbon fibre reinforced plastics consisting of a unique piece without any joint in the middle   - of a length of  1 m or more but not more than 2 m   - of a weight of 6 kg or more but not more than 9 kg "
104642,"8708509915","80","Car transfer case with single input dual output to distribute torque between front and rear axles in an aluminium housing with dimension of not more than 565 × 570 × 510 mm comprising: - at least an actuator - whether or not an interior distribution by chain "
104644,"8708509920","80","Intermediate steel shaft connecting the gearbox with semi-axle with: -a length of 300 mm or more but not more than 650 mm -a spline end on both sides -whether or not with a pressed bearing in the case -whether or not with a holder for use in the manufacture of goods of Chapter 87"
104643,"8708509925","80","Housing of tripod type half shaft inboard joint for transmitting a torque from engine and transmission to wheels of motor vehicles with: -an outer diameter of 670 mm or more but not more than 845 mm -3 cold calibrated roller tracks with a diameter of 2990 mm or more but not more than 3660 mm - sealing diameter 340 mm or more but not more than 410 mm without lead angle -spline with 21 teeth or more but not more than 35 -bearing seat diameter of 250 mm or more but not more than 300 mm with or without oil grooves "
103664,"8708509930","80","Single input dual output gearcase (transmission) in cast aluminium housing with overall dimensions not exceeding 148 mm (± 1 mm)  x 213 mm (± 1 mm) x 273 mm (± 1 mm)  comprising at least: - two electro-magnetic one direction clutches in one cage working in both directions - an input shaft with outer diameter of 24 mm (± 1 mm) ended with spline of 22 - a coaxial output bushing with inner diameter of 22 mm or more but not more than 30 mm ended with spline of 22 teeth or more but not more than 28 teeth for use in the manufacture of all-terrain or utility task vehicles"
104646,"8708509935","80","Outboard joint assembly for transmitting a torque from engine and transmission to wheels of motor vehicles consisting of: -an inner race with 6 ball tracks for running with the bearing balls with a diameter 150 mm or more but not more than 200 mm -an outer race with 6 ball tracks for running with 6 bearing balls made of steel with carbon content of 045 % or more but not more than 058 % with thread and with a spline with 26 teeth or more but not more than 38 -a spherical cage keeping bearing balls in the ball tracks of outer race and inner race in proper angular position made of material suitable for carburizing with carbon content of 014 % or more but not more than 025 % and -with a grease compartment capable of working at constant speed at variable articulation angle not higher than 50 degrees"
103930,"8708509940","80","Double flange bearing of 3rd generation for motor vehicles - with double-row ball bearing - whether or not with impulse (encoder) ring - whether or not with antilock brake system (ABS) sensor - whether or not with mounted screws for use in the manufacture of goods of chapter 87"
105646,"8708509945","80","Ball-type outboard constant velocity joint housing for transmitting a torque from the engine and transmission to the wheels of motor vehicles in a form of an outer race with: -6 ball tracks or more but not more than 8 with -a thread -an external involute spline with 21 or more but not more than 38 teeth -for running with bearing balls made of steel with a carbon content of 048 % or more but not more than 057 % -forged turned milled and hardened "
